date,rr
2035-03-15 17:12:55+00:00,896
2035-03-15 17:12:55.001000+00:00,907
2035-03-15 17:12:56+00:00,875
2035-03-15 17:12:57.001000+00:00,796
2035-03-15 17:12:58.002000+00:00,775
2035-03-15 17:12:59.001000+00:00,767
2035-03-15 17:12:59.002000+00:00,803
2035-03-15 17:13:00+00:00,800
2035-03-15 17:13:01+00:00,843
2035-03-15 17:13:02.002000+00:00,902
2035-03-15 17:13:03.001000+00:00,921
2035-03-15 17:13:04+00:00,841
2035-03-15 17:13:05+00:00,806
2035-03-15 17:13:05.001000+00:00,822
2035-03-15 17:13:06+00:00,837
2035-03-15 17:13:07.001000+00:00,789
2035-03-15 17:13:08.001000+00:00,783
2035-03-15 17:13:09.001000+00:00,830
2035-03-15 17:13:09.002000+00:00,804
2035-03-15 17:13:10+00:00,744
2035-03-15 17:13:11+00:00,734
2035-03-15 17:13:12.001000+00:00,751
2035-03-15 17:13:12.002000+00:00,787
2035-03-15 17:13:13.002000+00:00,901
2035-03-15 17:13:14.001000+00:00,856
2035-03-15 17:13:15+00:00,866
2035-03-15 17:13:16+00:00,799
2035-03-15 17:13:17.002000+00:00,766
2035-03-15 17:13:17.003000+00:00,745
2035-03-15 17:13:18.001000+00:00,769
2035-03-15 17:13:19.001000+00:00,803
2035-03-15 17:13:20.001000+00:00,804
2035-03-15 17:13:21+00:00,774
2035-03-15 17:13:21.001000+00:00,790
2035-03-15 17:13:22.001000+00:00,806
2035-03-15 17:13:23.001000+00:00,768
2035-03-15 17:13:24.001000+00:00,759
2035-03-15 17:13:24.002000+00:00,774
2035-03-15 17:13:25+00:00,832
2035-03-15 17:13:26+00:00,820
2035-03-15 17:13:27.001000+00:00,808
2035-03-15 17:13:28.001000+00:00,806
2035-03-15 17:13:29.002000+00:00,844
2035-03-15 17:13:29.003000+00:00,827
2035-03-15 17:13:30.001000+00:00,747
2035-03-15 17:13:31+00:00,702
2035-03-15 17:13:32.002000+00:00,714
2035-03-15 17:13:32.003000+00:00,731
2035-03-15 17:13:33.001000+00:00,805
2035-03-15 17:13:34.001000+00:00,866
2035-03-15 17:13:35.002000+00:00,883
2035-03-15 17:13:36+00:00,860
2035-03-15 17:13:37.001000+00:00,818
2035-03-15 17:13:37.002000+00:00,798
2035-03-15 17:13:38.001000+00:00,773
2035-03-15 17:13:39.001000+00:00,725
2035-03-15 17:13:39.002000+00:00,681
2035-03-15 17:13:40.001000+00:00,667
2035-03-15 17:13:41+00:00,677
2035-03-15 17:13:42.002000+00:00,737
2035-03-15 17:13:42.003000+00:00,899
2035-03-15 17:13:43.001000+00:00,972
2035-03-15 17:13:44.002000+00:00,999
2035-03-15 17:13:45.001000+00:00,919
2035-03-15 17:13:46+00:00,861
2035-03-15 17:13:47.001000+00:00,812
2035-03-15 17:13:48.001000+00:00,770
2035-03-15 17:13:49.001000+00:00,745
